Review text,Amazon Rating,Date of Review
\n\n  good\n\n,4.0 out of 5 stars,Reviewed in India on 8 November 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 10 September 2020
"\n\n  Ok product,  can't hold urine during night time. Getting leak from front top and urine just stored in front side not spreading and utilizing complete diaper.\n\n",3.0 out of 5 stars,Reviewed in India on 9 November 2017
\n\n  Good Product very Nice\n\n,5.0 out of 5 stars,Reviewed in India on 8 February 2021
\n\n  Worst diaper ever..It leaks after 1 ht of use n baby had rashes\n\n,1.0 out of 5 stars,Reviewed in India on 6 October 2020
\n\n  Good one\n\n,4.0 out of 5 stars,Reviewed in India on 3 January 2021
\n\n  This is for the 1st time I am not happy with the pampers as they r tearing on its own and not able to sustain. Unfortunately can\u2019t even return as per amazon policy .Really upset\n\n,1.0 out of 5 stars,Reviewed in India on 1 September 2019
\n\n  Very nice product \U0001f44d\n\n,5.0 out of 5 stars,Reviewed in India on 2 February 2021
\n\n  Quality of diapers iof all brands in terms of absorbance varies alot. If I buy 8-20 pc packet... absorbance of diaper is very good...in comparison to 64 or more pcs packet\n\n,3.0 out of 5 stars,Reviewed in India on 16 January 2020
"\n\n  sorry ,I have received the product on time .mistakenly I wrote wrong feedback sorry\n\n",1.0 out of 5 stars,Reviewed in India on 30 March 2020
\n\n  Qualty is bad.. it tears when we try to wear it to baby\n\n,2.0 out of 5 stars,Reviewed in India on 8 November 2019
"\n\n  Overall it's a very good product in terms of absorbency , leak proof and softness.\n\n",4.0 out of 5 stars,Reviewed in India on 7 February 2021
\n\n  The product has a defect. It dont absorbs an dleaks within 2 hrs. I feel cheated as this doesnt have a return policy\n\n,1.0 out of 5 stars,Reviewed in India on 26 September 2020
\n\n  We have received one pack of 46  paints please delivered one another pack of 46 pack diapers because we have booked a combo pack of 2 packs of 46 diapers.\n\n,1.0 out of 5 stars,Reviewed in India on 28 October 2020
\n\n  Extremely poor absorbing and not at all leak proof. Seems to be a duplicate product which delivered this time.\n\n,1.0 out of 5 stars,Reviewed in India on 29 December 2020
\n\n  Getting tore in the middle of d diapers. If not careful excretion s gets leaked.\n\n,2.0 out of 5 stars,Reviewed in India on 17 March 2021
"\n\n  Horrible product, with one use my baby got severe rash, dnt know what to do with remaining diapers, I used only one out of 128\n\n",1.0 out of 5 stars,Reviewed in India on 3 January 2021
\n\n  Very nice and good in feel n comfort\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2021
\n\n  I really hated the product.... I always used pamper pants for my little one.. n now wanted to give a try to huggies......but had a very bad experience..... coz of leakage my child is having disturbed sleep  .... Pampers is best..\n\n,1.0 out of 5 stars,Reviewed in India on 7 July 2019
\n\n  Good product With absorbing capacity\n\n,4.0 out of 5 stars,Reviewed in India on 21 January 2020
\n\n  Nice but strechness is my issue. Soft but not very soft\n\n,4.0 out of 5 stars,Reviewed in India on 1 October 2019
"\n\n  Great fit, leaks on very few occasions. Overall great product.\n\n",5.0 out of 5 stars,Reviewed in India on 6 January 2020
\n\n  I have been ordering this from past 4-5 times but this time the quality is pathetic. The absorbing material is not at good quality.\n\n,1.0 out of 5 stars,Reviewed in India on 25 July 2019
\n\n  product is nice but costlier\n\n,3.0 out of 5 stars,Reviewed in India on 8 February 2020
\n\n  The new design(Red color)in huggies diapers is totally terrible since the elasticity around waist is very thin leakage happens every time when baby wears it. It doesn't serve the purpose totally waste of money.\n\n,3.0 out of 5 stars,Reviewed in India on 24 August 2019
\n\n  VERY GOOD DIAPERS. SOFT AND COMFORTABLE FOR MY DAUGHTER.\n\n,5.0 out of 5 stars,Reviewed in India on 15 October 2019
\n\n  It's a very good product .my baby use this diper almost 2month but no Rushing issue in skin .\n\n,5.0 out of 5 stars,Reviewed in India on 3 February 2020
\n\n  It's poor quality Daipers.  its leakage had bad experienced with multiple daiper change in a day for my baby. Not worth of buying\n\n,1.0 out of 5 stars,Reviewed in India on 31 January 2021
"\n\n  Excellent product, but seems to be a bit smaller in size than others. So order one size up for a better fit!\n\n",4.0 out of 5 stars,Reviewed in India on 1 March 2018
"\n\n  I bought these when the Pampers pants were out of stock. Almost comparable to the Pampers pants. Only wish the Huggies ones had the frill; however, both Pampers and Huggies more or less leak equally...\n\n",4.0 out of 5 stars,Reviewed in India on 5 March 2014
\n\n  Leaking in every 2-3 hours and diapers quality is very cheap total waste of money\n\n,1.0 out of 5 stars,Reviewed in India on 9 December 2020
"\n\n  Have been using it since 2 yrs now but this times diapers are of different quality, thinner and keeps leaking. Need to change it every 2 3 hours. Bad absorbency this time\n\n",1.0 out of 5 stars,Reviewed in India on 28 August 2019
\n\n  Its not ok all time liked and baby is crying bec. Of coolness plz dont bye it.\n\n,1.0 out of 5 stars,Reviewed in India on 25 December 2018
"\n\n  This time I got duplicate , having all problem leaking, not absorb, softness is also not much.\n\n",2.0 out of 5 stars,Reviewed in India on 28 July 2019
\n\n  Good quality\n\n,5.0 out of 5 stars,Reviewed in India on 22 April 2021
\n\n  Its a wonderful product.I must say one thing about this product that the size is very comfortable .I use about all top brand products  but my baby feel free in this.\n\n,4.0 out of 5 stars,Reviewed in India on 8 March 2020
"\n\n  Absorbency of the diaper is very poor, you need to change the diaper every 3-4 hours.\n\n",2.0 out of 5 stars,Reviewed in India on 22 March 2020
\n\n  It is very leaking.....when we put her diapers on 10:00 pm it starts to leak at 5:00am.....it is leaking from side of the diaper...it not good product ..... because it is very leaking\n\n,1.0 out of 5 stars,Reviewed in India on 22 September 2019
\n\n  Good product... I have found huggies very useful and comfortable for my baby above all other diapers that I have used before.\n\n,5.0 out of 5 stars,Reviewed in India on 23 November 2019
\n\n  quality missedprevious booked daipers quantity is goodbut today not satisfied with quantity no think ness very easy to leak diapers\n\n,1.0 out of 5 stars,Reviewed in India on 15 October 2020
"\n\n  Its not good at all. Its nothing compared to pampers monthly pack. Baby got rashes. When i checked, the polythene layer was visible. Every diaper had the same problem. Please do not buy for your babies. For a few rupees more Pampers is much better for our babies.\n\n",1.0 out of 5 stars,Reviewed in India on 31 May 2018
\n\n  Always the best.. Go ahead and buy in amazon.. Real product at good price\n\n,5.0 out of 5 stars,Reviewed in India on 9 May 2020
\n\n  The quality of the product was not good. The diaper doesn't even last 2 hrs. It leaks after sometime. Allover the product was very bad. It was very disappointing & waste of money.\n\n,1.0 out of 5 stars,Reviewed in India on 22 April 2020
"\n\n  It doesn't absorb more than 2 hours, after every two hours of interval it gets leak and resulting the consumption of diapers in a day is higher. Please improve rest all are ok.\n\n",1.0 out of 5 stars,Reviewed in India on 10 March 2020
\n\n  It's badluck to purchase Huggies. Very waste brand on diaper product. Cheated badly. Highlighting a new features but so sad ...Pamper is always good ..4 years used ...no objection...\n\n,1.0 out of 5 stars,Reviewed in India on 21 December 2019
"\n\n  Diapers quality is but cost is high, since such a combo pack price is more compared to other brands\n\n",4.0 out of 5 stars,Reviewed in India on 18 July 2020
\n\n  It's leaking ..... product is not good.....it is daily leaking without filling the pant.....we want to return the product....\n\n,2.0 out of 5 stars,Reviewed in India on 13 November 2020
\n\n  Nice this\n\n,5.0 out of 5 stars,Reviewed in India on 24 June 2020
\n\n  Good n v fast delivery\n\n,5.0 out of 5 stars,Reviewed in India on 1 March 2020
\n\n  Thank u for giving this great product because I was fear of seeing  the bad review but really I got a good product\n\n,4.0 out of 5 stars,Reviewed in India on 4 August 2019
"\n\n  I am a regular customer and last two delivery qualities bad .Not easy to fit perfectly ,sometimes leak from side and absorbent quality not good.\n\n",1.0 out of 5 stars,Reviewed in India on 2 November 2019
"\n\n  Diaper is not that good,  ok ok, not good for night, good for day wearing, start leaking in night time.\n\n",2.0 out of 5 stars,Reviewed in India on 19 November 2020
"\n\n  It is a great product. Its absorbing quality is very good. Tf your baby is pooping liquid, Huggies the best one\n\n",5.0 out of 5 stars,Reviewed in India on 16 August 2018
\n\n  Very nice product\n\n,5.0 out of 5 stars,Reviewed in India on 14 February 2021
\n\n  Rate is cheap compared to pampers. Thank you Huggies.\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Bad\n\n,1.0 out of 5 stars,Reviewed in India on 5 December 2020
"\n\n  Excellent diapers... Have used all brands mamy poko pants, pampers, snuggles but found huggies to be the best for my baby... It's really nice n my child is very comfortable in it...\n\n",5.0 out of 5 stars,Reviewed in India on 29 March 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 17 June 2020
"\n\n  Worst quality,not even work 1hour , leaking outside,very bad quality,Amazon must watch out what product is serving through his website.\n\n",1.0 out of 5 stars,Reviewed in India on 25 November 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 29 January 2021
"\n\n  Worst and duplicate product,, huggies plz improve ur quality.. Previous diapers were Gud.. Don't purchase.... Layer of bubbles iz v harsh for babies...\n\n",1.0 out of 5 stars,Reviewed in India on 6 August 2020
\n\n  It was astonishing to know about the product it was delivered as it contained only 1 packet instead of 2.Its for first time that my order was incomplete\n\n,1.0 out of 5 stars,Reviewed in India on 21 August 2020
"\n\n  Every time I use to purchase huggies in amazon,those items are good ,  this time also I buy from amazon choice but the huggies product which I recieved was very bad quality... it's getting tared and getting leak...\n\n",1.0 out of 5 stars,Reviewed in India on 27 August 2019
"\n\n  I was using other brand's diaper pants but when I tried this one for my 18 months baby boy., I fixed this for further...I could see the comfort the baby was feeling...\n\n",5.0 out of 5 stars,Reviewed in India on 23 June 2020
"\n\n  Leaking it inside ,the gel bubbles came out,look like unsafe for the baby\n\n",2.0 out of 5 stars,Reviewed in India on 27 February 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 18 August 2020
\n\n  This is the worst diaper ever. I have to change the diaper atleast 3 or 4 in a single night. It leaks very quickly\n\n,1.0 out of 5 stars,Reviewed in India on 13 April 2021
\n\n  Quality is genuine.i got this @699.It is a combo pack 46+46( large size).\n\n,5.0 out of 5 stars,Reviewed in India on 18 August 2020
"\n\n  Could see a white sponge on  the baby\u2019s skin, was different in thickness then what I usually get  from local shops\n\n",1.0 out of 5 stars,Reviewed in India on 9 February 2021
\n\n  Very poor productMy baby get rush after use this@@\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\U0001f92c\n\n,1.0 out of 5 stars,Reviewed in India on 3 January 2021
