Review text,Amazon Rating,Date of Review
\n\n  Did not like this time as the quality is not good and the absoption is also very less with in 3 - 4 Hrs it is getting wet and starts leaking. Please take care my previous purchased product quality was good.\n\n,2.0 out of 5 stars,Reviewed in India on 11 December 2019
\n\n  Not at all good... 000% leak proof\n\n,1.0 out of 5 stars,Reviewed in India on 18 January 2021
\n\n  Huggies always better than pampers. Pampers heavy weight coz of gel. Huggies very light even when wet. Very good product.\n\n,5.0 out of 5 stars,Reviewed in India on 17 October 2019
"\n\n  Does not last long. Leaks after couple of hours.does not fit, its larger than expected. Mammy poko pants or Pampers are best in the market n L size in other brands work wonder than Huggies.. disappointed..\n\n",2.0 out of 5 stars,Reviewed in India on 16 August 2018
\n\n  Absorbency is very good but product  quality is not satisfaction. Some prices are are very bad\n\n,2.0 out of 5 stars,Reviewed in India on 29 October 2020
\n\n  I have bought diapers from amazon only. But thos time the quality of diapers is very very bad. They start leaking in 2 hours only.I bought 3 packets and used 1. Can i return the other 2. Please reply back\n\n,1.0 out of 5 stars,Reviewed in India on 5 October 2019
\n\n  No wonder in these pants. Always leaking on the daily basis.. Not holding pee even for 4 hours.. Not worth at all.. Never buy it\n\n,1.0 out of 5 stars,Reviewed in India on 21 August 2019
"\n\n  It leaks , doesn't stay even for 6 hrs.The same product we buy locally is not like that .We have been using this product from last 1 year,but this time when  purchased online the product quality not not worth.\n\n",1.0 out of 5 stars,Reviewed in India on 25 July 2019
"\n\n  been subscribed for more than 10 months, the last two packages are not good quality, Leaking diapers. Might consider to discontinue this product from this seller.\n\n",1.0 out of 5 stars,Reviewed in India on 31 October 2019
\n\n  Leaking always. My baby's weight is 10kg. According to the size chart i got large. The product is soft but not serves the purpose.\n\n,1.0 out of 5 stars,Reviewed in India on 8 February 2020
\n\n  Leakage problem.. otherwise very soft & my 6 month old baby boy is loving it..\U0001f44d\n\n,4.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  The quality is so poor when compared with Pampers and Mamy poko pants. Diaper gets torn easily while wearing. Absorption is good but what is the use if the diaper gets torn while wearing itself.\n\n,2.0 out of 5 stars,Reviewed in India on 9 October 2019
\n\n  I very like this. Very good quality and excellent product shipping service.Baby very well and comfortable diaper.\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Best diaper for babies. Very soft & comfortable. Highly satisfied with the product quality.\n\n,5.0 out of 5 stars,Reviewed in India on 28 October 2020
\n\n  The thickness of the diaper reduced to half results in having leakage within one hour of use. This is the second time I'm facing this issue with the same product. Poor quality...\n\n,1.0 out of 5 stars,Reviewed in India on 4 July 2020
\n\n  Babies choice\n\n,5.0 out of 5 stars,Reviewed in India on 13 March 2021
"\n\n  I used to purchase Mamy Poko Pants before, and always faced leakage issues. After using Huggies, its been a good change. The quality is great.\n\n",5.0 out of 5 stars,Reviewed in India on 14 September 2018
"\n\n  This huggies Pant is very bad, gader quality is not good, all urine come out, i suggested all of you better don't buy online all in one package.It's like fake huggies.... I waste my money for this shopping.......Bad experience\n\n",1.0 out of 5 stars,Reviewed in India on 1 January 2020
\n\n  My boy feels happy and active when he wear huggies. Huggies is suitable for my boy skin that's why I only prefer huggies on the package they will print 12 hrs don't take any risk wear only for 10 rs after that take out the old one and wear a  new one\n\n,4.0 out of 5 stars,Reviewed in India on 23 October 2019
\n\n  Very bad product. rashes came to baby in 2-3 days...\n\n,1.0 out of 5 stars,Reviewed in India on 6 June 2020
"\n\n  In ranking wise I rate Huggies in Rank 2, Pampers in Rank 1\n\n",4.0 out of 5 stars,Reviewed in India on 9 February 2021
\n\n  Very good product\n\n,4.0 out of 5 stars,Reviewed in India on 10 January 2021
\n\n  Worth\n\n,4.0 out of 5 stars,Reviewed in India on 13 April 2021
"\n\n  Huggies is a nice product which suits my baby perfect.its absorbance is good all over the night.my baby is feeling comfortable with this and no rashes with HUGGIES.Coming to leak proof,it should be improved.\n\n",5.0 out of 5 stars,Reviewed in India on 27 September 2019
\n\n  this time is quality is not so good it gets tored when i dress up my child..\n\n,3.0 out of 5 stars,Reviewed in India on 24 February 2020
"\n\n  Below average product , we cannot use more than 6 hrs product was leaking.. price also higher compare to athor products\n\n",2.0 out of 5 stars,Reviewed in India on 24 December 2019
\n\n  Just a worst product I have bought ever in my life.. Why amazon making fool to ur customers. Not even a couple of hours it is absorbing. Every night is sleepless with this for my munchkin and me as well.Plz do not purchase..\n\n,1.0 out of 5 stars,Reviewed in India on 10 January 2020
\n\n  It's nice.\n\n,5.0 out of 5 stars,Reviewed in India on 24 February 2021
\n\n  Excellent Product Value for Money\n\n,5.0 out of 5 stars,Reviewed in India on 4 September 2020
"\n\n  Like this product. Good absorption, leakproofBetter softness.\n\n",4.0 out of 5 stars,Reviewed in India on 31 December 2019
"\n\n  Many poco pants are more good than huggies, I don't know why nappies are so bad like cheap quality, just lost courtesy on huggies, I wasted my money\n\n",1.0 out of 5 stars,Reviewed in India on 13 August 2020
\n\n  Nice but don't go with the KGs. My baby is 8 kgs and am using large. Even this seems tight. Try 1 or 2 before purchasing in bulk.\n\n,4.0 out of 5 stars,Reviewed in India on 8 February 2021
\n\n  Value for money.\n\n,4.0 out of 5 stars,Reviewed in India on 15 February 2021
"\n\n  The product is not good at holding leaks , this is first time we used this product. And greaty disappointed. The product is not up to the mark. Its absorbency is not for long . I would never recommend to use this product.\n\n",1.0 out of 5 stars,Reviewed in India on 23 February 2020
"\n\n  Its best product in my word, i was already tried all others like mummypoko, himalaya but its the best for my baby.\n\n",5.0 out of 5 stars,Reviewed in India on 4 May 2020
"\n\n  Zero absorbency, lots of leakage........ Previous products too gud..... But this time....received defective baby diapers.... It was a trust on Amazon....,.... Really,it's a matter of shame. What to do with these defective diapers if there is no return policy????\n\n",1.0 out of 5 stars,Reviewed in India on 3 September 2019
\n\n  I purchased it 3 times till the date. Best product in the market. I also used it for my older son 7 years ago.good absorbency. Every penny worth\n\n,5.0 out of 5 stars,Reviewed in India on 15 February 2021
"\n\n  Product is good,soft and not causing any rashes. But mamy poki has got more coverage for pad and so it prevents leakage better.\n\n",4.0 out of 5 stars,Reviewed in India on 10 September 2020
\n\n  I have subscribed this item to deliver for every month. This time price got increased and there is no alert to indicate price got changed which leaves me paying more than that of the locally available price.\n\n,1.0 out of 5 stars,Reviewed in India on 27 May 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 20 March 2021
\n\n  Avarege\n\n,2.0 out of 5 stars,Reviewed in India on 17 February 2021
\n\n  It's a very poor quality. I always ordered from flip cart and received a good quality products but last time I ordered from Amazon and it's very bad quality of diaper..\n\n,1.0 out of 5 stars,Reviewed in India on 24 September 2019
"\n\n  Really WAS a good product. But after purchasing the product in great festival can't say this even good. Quality has been detoriated a lot. Then what's the use to slash price and fool people with cheaper rate. Inferior quality with low price, so no big deal.\n\n",5.0 out of 5 stars,Reviewed in India on 30 June 2019
\n\n  I love this product because of the fragrance and a little of quality then other\n\n,4.0 out of 5 stars,Reviewed in India on 3 September 2020
\n\n  Awesome product\n\n,5.0 out of 5 stars,Reviewed in India on 21 January 2021
\n\n  It\u2019s leaking this time product quality is not good and absorbing capacity is not good ... I am not planning to go for it again\n\n,1.0 out of 5 stars,Reviewed in India on 14 October 2020
"\n\n  Not bad, but peace is very high\n\n",2.0 out of 5 stars,Reviewed in India on 4 October 2020
\n\n  From Aug 2019 Huggies diaper : They changed diaper cloth material and not worth for a single penny.Leakaging in all diapers.First time felt very very bad after getting this.Using for past 1 year but this is the first time with horrible experience.\n\n,1.0 out of 5 stars,Reviewed in India on 19 August 2019
\n\n  I was purchasing this product online since my child is born.But this time you guys delivered fake product under real packing.It is more thin and leaky than ever.Never hope to order again.\n\n,1.0 out of 5 stars,Reviewed in India on 20 October 2019
"\n\n  Excellent Product,  most important is the Cushiony Waist band, which is so soft that it helps prevent the occurrence of red marks around the baby's waist and it's very Comfortable.\n\n",5.0 out of 5 stars,Reviewed in India on 7 May 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2021
\n\n  Good Quality diaper comes with mild perfume smell.\n\n,5.0 out of 5 stars,Reviewed in India on 5 June 2020
\n\n  better than all. always go for huggies...........best product\n\n,5.0 out of 5 stars,Reviewed in India on 23 March 2020
"\n\n  Last time we bought this product was fine but this time there are not leak proof any more,with in 4 hours baby's pant gets wet sometimes even bed. Quality is not upto the mark.\n\n",1.0 out of 5 stars,Reviewed in India on 21 November 2020
\n\n  My baby fits well in this.. from day 1 he is using this only. We like it so much. No complaints..\n\n,5.0 out of 5 stars,Reviewed in India on 23 September 2020
