Review text,Amazon Rating,Date of Review
\n\n  Its one pack diapers feom upper wearung place is not opened means in fixed from upper wearing place so its not very best\n\n,3.0 out of 5 stars,Reviewed in India on 17 November 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 2 November 2019
\n\n  My experience is good with this product need to change the diper after 4 5  hours\n\n,5.0 out of 5 stars,Reviewed in India on 6 November 2019
\n\n  Not that happy with the product this time as I do not see manufacture and expiry details in the packet...  Also the quality is little different from last time...\n\n,3.0 out of 5 stars,Reviewed in India on 6 January 2020
\n\n  It's very perfect for baby because softness and leak proof is best baby skin have no any rashes so I always prefer its\n\n,5.0 out of 5 stars,Reviewed in India on 26 March 2021
\n\n  it's a worst product... it makes a mark on my baby's hip...\n\n,2.0 out of 5 stars,Reviewed in India on 8 September 2019
\n\n  Good quality and reasonable price.\n\n,5.0 out of 5 stars,Reviewed in India on 18 July 2019
\n\n  Nice product at very low price.... In offer\n\n,5.0 out of 5 stars,Reviewed in India on 11 September 2019
\n\n  Nice product\n\n,4.0 out of 5 stars,Reviewed in India on 23 April 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 4 February 2021
\n\n  Nice diaper\n\n,5.0 out of 5 stars,Reviewed in India on 3 October 2019
\n\n  Wonderful to use.\n\n,5.0 out of 5 stars,Reviewed in India on 6 February 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 26 November 2020
\n\n  It needs improvement.\n\n,1.0 out of 5 stars,Reviewed in India on 28 October 2019
\n\n  If baby poop is high it leaks above ...otherwise too comfort to use for newborns\n\n,5.0 out of 5 stars,Reviewed in India on 1 August 2019
\n\n  Ok ...not bad\n\n,4.0 out of 5 stars,Reviewed in India on 21 February 2020
\n\n  Good product recommend to buy all\n\n,3.0 out of 5 stars,Reviewed in India on 21 April 2019
\n\n  All the Osam\n\n,4.0 out of 5 stars,Reviewed in India on 10 October 2019
\n\n  Leakage is happening coz liquid is not evenly spread in diaper\n\n,5.0 out of 5 stars,Reviewed in India on 15 June 2020
\n\n  Good to use\n\n,4.0 out of 5 stars,Reviewed in India on 18 January 2020
"\n\n  Its leaks better to go with MamyPoko.Best Daipers as per our feedback is Mamypoko -- better than Huggies in Absorbency, leakproof and even softness.\n\n",1.0 out of 5 stars,Reviewed in India on 31 December 2019
\n\n  Elastic on waist is so loose that the diaper is coming down..did not serve the purpose... Leaked every time.\n\n,2.0 out of 5 stars,Reviewed in India on 18 January 2021
\n\n  Not as expected\n\n,4.0 out of 5 stars,Reviewed in India on 10 November 2019
\n\n  Cheap and best one\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Thank you Amazon\n\n,5.0 out of 5 stars,Reviewed in India on 2 October 2019
\n\n  soft..dry feel for baby...nice product!!!\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2021
\n\n  The product is good for newborn babies.. The only thing I didn't like is the smell of the diapers..\n\n,4.0 out of 5 stars,Reviewed in India on 9 June 2020
"\n\n  Do not ever use HUGGIES. More then worst product, doesn't absorbs wells and leaks within an hr of use. Do not use it\n\n",1.0 out of 5 stars,Reviewed in India on 18 March 2021
\n\n  It needs to be more absorbable.. After 2 to 3 pee of a 4kg wt.Baby it takes time to become dry..which irritates baby\n\n,5.0 out of 5 stars,Reviewed in India on 10 February 2021
"\n\n  Nice one...good absorbency... ,, soft.., baby feel comfortable... nice.. one..!!\U0001f44c\n\n",4.0 out of 5 stars,Reviewed in India on 11 October 2019
\n\n  Best\n\n,5.0 out of 5 stars,Reviewed in India on 24 October 2019
\n\n  It's ok\n\n,5.0 out of 5 stars,Reviewed in India on 9 October 2019
"\n\n  It's very good, the price is very valuable\n\n",5.0 out of 5 stars,Reviewed in India on 17 March 2020
\n\n  Baby very happy and nite sleep well\n\n,5.0 out of 5 stars,Reviewed in India on 8 December 2020
\n\n  Huggies wonder pants Very very best packagesRS : 500 ke combo pack 4\xd724=96 pants very good pack\n\n,2.0 out of 5 stars,Reviewed in India on 5 January 2021
\n\n  Very nice product and I should tell you that you buy only this product this is very excellent outstanding product the packaging is also very good\n\n,5.0 out of 5 stars,Reviewed in India on 3 December 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 19 October 2019
\n\n  Good quilty\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Its very good product with low price i like it very much thank u amazon such a great offer\n\n,5.0 out of 5 stars,Reviewed in India on 28 July 2020
\n\n  Worst product. These are duplicates. I regularly use huggies for my child. But these time received duplicate items.\n\n,1.0 out of 5 stars,Reviewed in India on 7 December 2020
\n\n  Soft\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  nive\n\n,5.0 out of 5 stars,Reviewed in India on 10 October 2020
\n\n  Fantastic\n\n,5.0 out of 5 stars,Reviewed in India on 13 September 2020
\n\n  Waste of money... Very bad quality....I bought regularly but this time I m very very disappointed \u2639\ufe0f\n\n,2.0 out of 5 stars,Reviewed in India on 30 March 2021
\n\n  Absorbency-10/10Leak proof -10/10Softness-10/10\n\n,5.0 out of 5 stars,Reviewed in India on 29 January 2021
\n\n  I had ordered third time and Quality of product is very pathetic and its licking in 3 hours i am very disappointed with the product\n\n,5.0 out of 5 stars,Reviewed in India on 21 December 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 2 November 2019
\n\n  Put it on and get tension free for the whole night\n\n,5.0 out of 5 stars,Reviewed in India on 3 June 2019
\n\n  Gud\n\n,5.0 out of 5 stars,Reviewed in India on 5 February 2021
"\n\n  Not satisfied for that bubble bed technology,and fitting.\n\n",2.0 out of 5 stars,Reviewed in India on 14 December 2020
\n\n  Great product\n\n,5.0 out of 5 stars,Reviewed in India on 27 September 2019
"\n\n  The quality is very bad,  I have ordered this product and found that there were some leaked diapers. Please do not buy this product\n\n",1.0 out of 5 stars,Reviewed in India on 21 October 2019
\n\n  Comfortable\n\n,4.0 out of 5 stars,Reviewed in India on 11 October 2019
\n\n  Very poor quality nappies. It leaks in an hour or two.. didn't expect as I always use Huggies for my new born.. but this pack was worst.\n\n,2.0 out of 5 stars,Reviewed in India on 15 September 2019
\n\n  I bought this item for my baby girl.This is very good product of Amazon.I want to buy again.\n\n,4.0 out of 5 stars,Reviewed in India on 25 June 2020
\n\n  Not useful for immediate new born babies\n\n,4.0 out of 5 stars,Reviewed in India on 21 December 2019
\n\n  It is very good and reasonable.\n\n,5.0 out of 5 stars,Reviewed in India on 20 November 2019
\n\n  Very nice product and soft for baby\n\n,5.0 out of 5 stars,Reviewed in India on 18 November 2019
\n\n  I ordered two extra small size but I received only one and the other is a xxl size and now i m not able to return because the product isn't in return policy \U0001f611\n\n,3.0 out of 5 stars,Reviewed in India on 5 August 2019
\n\n  Huggies Wonder Pants is good on the baby's skin. It's soft and the absorbency is very good. No leakage.\n\n,5.0 out of 5 stars,Reviewed in India on 21 August 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 10 October 2019
\n\n  My baby never cry after wearing this so...so Five Star \u2b50\n\n,5.0 out of 5 stars,Reviewed in India on 25 November 2020
\n\n  Value for money\n\n,5.0 out of 5 stars,Reviewed in India on 19 October 2019
"\n\n  Excellent quality with fragrance, wetness indicator, high absorbency and great fitting....\n\n",5.0 out of 5 stars,Reviewed in India on 20 December 2020
\n\n  Didn't like the type\n\n,4.0 out of 5 stars,Reviewed in India on 12 June 2020
\n\n  Not much thick & effective & leak proof. needed to change for  every 3-4 hrs .\n\n,3.0 out of 5 stars,Reviewed in India on 11 March 2021
\n\n  I dislike it because it doesn't absorb as it's mentioned.I use it for my baby.\n\n,4.0 out of 5 stars,Reviewed in India on 28 March 2021
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 18 July 2019
\n\n  GoodThank u amazon\n\n,5.0 out of 5 stars,Reviewed in India on 5 December 2019
\n\n  Good one\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2020
"\n\n  Pants cannot hold upto 5kgs, leaks alot. Bought 90 pieces pack, all wasted! Wouldn\u2019t recommend at all!\n\n",1.0 out of 5 stars,Reviewed in India on 23 November 2020
\n\n  Very happy with it.\n\n,5.0 out of 5 stars,Reviewed in India on 2 December 2020
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 31 January 2020
\n\n  Super\n\n,5.0 out of 5 stars,Reviewed in India on 27 April 2021
\n\n  Pads are of very poor quality. They seems to be not original.\n\n,1.0 out of 5 stars,Reviewed in India on 12 October 2020
\n\n  Can go for it .... But pampers is much better... This is too large in size..\n\n,3.0 out of 5 stars,Reviewed in India on 8 January 2021
\n\n  Product is not that great... Can be used only for 2 hours it doesn't work for more time.. not worth.\n\n,2.0 out of 5 stars,Reviewed in India on 5 November 2020
\n\n  Received half of the product\n\n,1.0 out of 5 stars,Reviewed in India on 31 January 2021
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 8 October 2019
\n\n  good product\n\n,3.0 out of 5 stars,Reviewed in India on 12 November 2019
\n\n  gd product at a cheaper price\n\n,5.0 out of 5 stars,Reviewed in India on 12 January 2020
\n\n  very good products\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  Perfect size good quality\n\n,5.0 out of 5 stars,Reviewed in India on 20 April 2020
\n\n  No reviews needed. Just order it.\n\n,5.0 out of 5 stars,Reviewed in India on 15 February 2021
\n\n  Nice productIam very satisfaction.Rate also cheep and best.Packing is very poor..worst\n\n,4.0 out of 5 stars,Reviewed in India on 26 November 2020
\n\n  Good & Standardization\n\n,5.0 out of 5 stars,Reviewed in India on 19 October 2019
\n\n  Gud\n\n,2.0 out of 5 stars,Reviewed in India on 20 April 2021
\n\n  value of money\n\n,3.0 out of 5 stars,Reviewed in India on 8 June 2020
\n\n  Its wet and takes sometime to absorb\n\n,4.0 out of 5 stars,Reviewed in India on 14 July 2019
\n\n  Verry verry nice absorption\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
"\n\n  XS limit up 5 kg but size very small, baby weight 3.200 kg but baby pent very tight.\n\n",2.0 out of 5 stars,Reviewed in India on 17 July 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 31 October 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 6 February 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 23 March 2021
\n\n  Satisfied buying this product.better for baby of age 3-4 months...can be use for short period for 7-8 hrs .\n\n,5.0 out of 5 stars,Reviewed in India on 15 February 2020
\n\n  Best diaper compare to alternative brands\n\n,5.0 out of 5 stars,Reviewed in India on 8 October 2019
\n\n  Not recommended unlike earlier purchases as this both two packs one made rashes on kid\n\n,1.0 out of 5 stars,Reviewed in India on 7 March 2021
\n\n  Good product by the manufacturer and very fast delivery by Amazon in very competitive price.\n\n,5.0 out of 5 stars,Reviewed in India on 16 June 2020
\n\n  all good. Nice packing\n\n,5.0 out of 5 stars,Reviewed in India on 25 September 2020
"\n\n  Product is good, but the price is getting high..initially i used to order at 139, now it's became 159 in the span of one month.\n\n",3.0 out of 5 stars,Reviewed in India on 3 January 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Leakage problem after 2 hour\n\n,3.0 out of 5 stars,Reviewed in India on 30 April 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 31 January 2020
\n\n  Very nice product\n\n,5.0 out of 5 stars,Reviewed in India on 21 March 2020
\n\n  The softness keeps the baby calm and it absorbs well and leakproof throught out night\n\n,5.0 out of 5 stars,Reviewed in India on 3 November 2020
\n\n  Absorption of this product is not up to the mark. It can leak out within 5-6 hrs only\n\n,3.0 out of 5 stars,Reviewed in India on 25 February 2021
\n\n  Super\n\n,4.0 out of 5 stars,Reviewed in India on 4 October 2019
\n\n  Good product. But for a night i have to use 2 diaper for my 3 month old baby\n\n,5.0 out of 5 stars,Reviewed in India on 8 July 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 24 July 2019
"\n\n  No packaging was done, packet damaged when received. Product is good\n\n",4.0 out of 5 stars,Reviewed in India on 29 October 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Soften\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Good size not leakage problem cheap rate l recommend this product\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  OK for new born babies..\n\n,4.0 out of 5 stars,Reviewed in India on 13 December 2020
\n\n  I love the cushiony performance of the pants.. so soft and after so many leaks baby still feel cozy\n\n,5.0 out of 5 stars,Reviewed in India on 17 December 2020
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 12 October 2019
\n\n  Best for New born\n\n,4.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Products wont suitable for whole night it leaks at back side absorbancy is limited due to thin cotton sheet inside\n\n,2.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  this pants is bit larger for new born babies\n\n,3.0 out of 5 stars,Reviewed in India on 9 April 2021
\n\n  Good but not best. Leaking within 6 hrs\n\n,4.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Ok daipers.Quality is ok ok. Overall good for daily use.No issue.\n\n,4.0 out of 5 stars,Reviewed in India on 21 October 2019
\n\n  Amazing product for my baby. Comfortable sleep for baby.\n\n,5.0 out of 5 stars,Reviewed in India on 1 February 2020
"\n\n  The product is not good,In cover they said 12hrs protection.but it get leaking in 6-8hrs\n\n",2.0 out of 5 stars,Reviewed in India on 9 January 2020
\n\n  Superb product\n\n,5.0 out of 5 stars,Reviewed in India on 28 April 2019
\n\n  Niceee\n\n,5.0 out of 5 stars,Reviewed in India on 2 October 2020
\n\n  Very nice soft and perfect in size..\n\n,5.0 out of 5 stars,Reviewed in India on 26 December 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 29 February 2020
\n\n  Good product for new born\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2019
\n\n  Leakage and size issue. Its getting leakage and its bigger  even extra small size is this\n\n,1.0 out of 5 stars,Reviewed in India on 16 February 2021
"\n\n  Worst products, totally waste of money\n\n",1.0 out of 5 stars,Reviewed in India on 24 February 2020
\n\n  I recommend to buy.\n\n,3.0 out of 5 stars,Reviewed in India on 20 March 2020
\n\n  Medium quality.\n\n,2.0 out of 5 stars,Reviewed in India on 10 October 2019
\n\n  Not bad\n\n,3.0 out of 5 stars,Reviewed in India on 5 January 2020
\n\n  fantastic!!!!\n\n,4.0 out of 5 stars,Reviewed in India on 25 February 2020
\n\n  Very poor quality not lasts for more than 4 hours\n\n,2.0 out of 5 stars,Reviewed in India on 5 February 2021
\n\n  Very good product at afordable rate 7.3 per piece\n\n,5.0 out of 5 stars,Reviewed in India on 24 March 2021
\n\n  This diaper was so soft but it's easily give to diaper rash so carefully use the product\n\n,4.0 out of 5 stars,Reviewed in India on 15 November 2020
\n\n  Product is good but they delivered in a transparent poly bag. This thing I didn't liked.\n\n,4.0 out of 5 stars,Reviewed in India on 6 January 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 15 January 2020
\n\n  This product is not good quality is very poor I am not satisfied...........\n\n,1.0 out of 5 stars,Reviewed in India on 19 October 2019
\n\n  New huggies is more soft than old one\n\n,4.0 out of 5 stars,Reviewed in India on 29 October 2019
