Review text,Amazon Rating,Date of Review
\n\n  My baby getting a undisturbed sleep.. But now price went higher\n\n,4.0 out of 5 stars,Reviewed in India on 28 September 2020
\n\n  My baby feels very comfortable and take ful sleepy night\n\n,5.0 out of 5 stars,Reviewed in India on 16 November 2020
\n\n  Worst product....Creats rashes ....I tried to change in every 2 hours ....absorb capacity is nilll....always wet\n\n,1.0 out of 5 stars,Reviewed in India on 28 August 2020
"\n\n  as per price quality is soo wrost than pampers,licking problem & no softness than other co diapers.... don't buy this , just go for other branded co. available in mkt.....\n\n",2.0 out of 5 stars,Reviewed in India on 23 January 2020
"\n\n  Good size, absorbency and leak proof\n\n",5.0 out of 5 stars,Reviewed in India on 2 March 2020
"\n\n  Low quality, better buy from shop directly\n\n",3.0 out of 5 stars,Reviewed in India on 2 December 2020
\n\n  Easy to use but made of non biodegradable substances. Please make it non hazardous to nature.\n\n,3.0 out of 5 stars,Reviewed in India on 12 November 2018
"\n\n  Value for money, best product\n\n",5.0 out of 5 stars,Reviewed in India on 14 October 2020
\n\n  The size was not as expected or mentioned as per the age. I bought L for a 23 old boy. I think I should have taken XL.\n\n,3.0 out of 5 stars,Reviewed in India on 24 February 2018
\n\n  Superb and best among other brands\n\n,5.0 out of 5 stars,Reviewed in India on 28 October 2019
\n\n  Ovearall ok\n\n,4.0 out of 5 stars,Reviewed in India on 17 October 2020
\n\n  leaks when lying side positionotherwise good\n\n,5.0 out of 5 stars,Reviewed in India on 19 October 2019
\n\n  Poko is better in absorbing and fit.The diaper drops week it gets heavy.Started learning\n\n,3.0 out of 5 stars,Reviewed in India on 25 March 2020
\n\n  Leaking problem have .it is big problem\n\n,4.0 out of 5 stars,Reviewed in India on 11 December 2019
\n\n  Excellent\n\n,5.0 out of 5 stars,Reviewed in India on 4 May 2021
\n\n  Average\n\n,3.0 out of 5 stars,Reviewed in India on 15 August 2020
\n\n  Nice product from huggies! Care should be taken towards leakiness\n\n,4.0 out of 5 stars,Reviewed in India on 4 November 2019
\n\n  Product is good and monthly pack saves money as well\n\n,5.0 out of 5 stars,Reviewed in India on 11 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 29 March 2021
\n\n  Very perfect item at this price especially in Maharashtra where items are mostly sold at MRP.\n\n,5.0 out of 5 stars,Reviewed in India on 24 March 2018
\n\n  Leakage prblmI think it's a duplicate product\n\n,1.0 out of 5 stars,Reviewed in India on 17 April 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Perfect for kids\n\n,4.0 out of 5 stars,Reviewed in India on 20 January 2021
"\n\n  I use it since my baby was 3 months, now he is 2 yrs, never faced problem like rash or leaking\n\n",5.0 out of 5 stars,Reviewed in India on 28 May 2020
"\n\n  Ordered Size L, outer cover is marked as Size L. However, the product inside the bag is not Size L, which is smaller than Size L.\n\n",1.0 out of 5 stars,Reviewed in India on 28 March 2019
\n\n  this protect over price .  so i am not satisfection .. one more information . dress meterial  very poor .  pictur onely butiful but cloth very poor contision\n\n,3.0 out of 5 stars,Reviewed in India on 14 August 2019
\n\n  Good diapers but doesn't last for more than 6-8 hours in winters.\n\n,4.0 out of 5 stars,Reviewed in India on 22 December 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 17 December 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 21 July 2020
\n\n  Diaper sticking to the baby butt\n\n,1.0 out of 5 stars,Reviewed in India on 24 July 2019
\n\n  I am using them from very long. I liked it.\n\n,5.0 out of 5 stars,Reviewed in India on 24 March 2021
\n\n  It's a good product in all manner but should be more leak proof.\n\n,5.0 out of 5 stars,Reviewed in India on 10 August 2019
"\n\n  Good product , very soft for baby skin, leak proof price is also lowI don't know why people give negative feedback\n\n",4.0 out of 5 stars,Reviewed in India on 28 June 2020
\n\n  Good & Standardization\n\n,5.0 out of 5 stars,Reviewed in India on 19 October 2019
\n\n  Good if you are using maximum 2 hours... Change frequently...\n\n,1.0 out of 5 stars,Reviewed in India on 29 October 2019
\n\n  Nice product...\n\n,5.0 out of 5 stars,Reviewed in India on 15 November 2020
\n\n  Its absorption level is low and I alway found it leaked in the morning when i my son woked up. Worst product i have ever purchased for baby diapers.\n\n,1.0 out of 5 stars,Reviewed in India on 15 June 2020
"\n\n  This is best brand in terms of absorption, softness and price compare to other four brand that I tried so far.\n\n",4.0 out of 5 stars,Reviewed in India on 22 January 2020
\n\n  Overall good .but price so high\n\n,4.0 out of 5 stars,Reviewed in India on 16 January 2020
\n\n  Didn't like the product....bought a monthly pack of 64 diapers. Used 10 diapers so far....Out of 10 diapers 9 diapers got leaked.\n\n,1.0 out of 5 stars,Reviewed in India on 22 April 2020
\n\n  value fr money\n\n,5.0 out of 5 stars,Reviewed in India on 22 October 2020
\n\n  Liked it\n\n,5.0 out of 5 stars,Reviewed in India on 19 April 2021
\n\n  Not good... water leakage\n\n,2.0 out of 5 stars,Reviewed in India on 27 August 2020
\n\n  Werst delivery service products was broken\n\n,1.0 out of 5 stars,Reviewed in India on 29 July 2020
\n\n  Recommended. Good quality diaper.\n\n,5.0 out of 5 stars,Reviewed in India on 29 June 2019
\n\n  The quality is not so good. It's leaking and less absorption\n\n,2.0 out of 5 stars,Reviewed in India on 13 July 2020
\n\n  This time the product is different than earlier. Don\u2019t know whether it is duplicate or the company changed the style of diaper\n\n,1.0 out of 5 stars,Reviewed in India on 21 September 2019
"\n\n  It's very bad quality, leak within 5 hours.I mean not satisfied with huggies quality. Mamy poko pants and pamper is very best thn it.\n\n",1.0 out of 5 stars,Reviewed in India on 11 December 2019
\n\n  It's good but this time the huggies pants was leaked too much otherwise it's good for baby skin\n\n,4.0 out of 5 stars,Reviewed in India on 12 April 2021
"\n\n  Huggies good for my baby...it's better than Pampers,,, leak proof good....using last one and half year for my baby...superb product\n\n",5.0 out of 5 stars,Reviewed in India on 11 August 2019
\n\n  Bubble bed doesn't come in 46 piece pack....be careful while ordering.\n\n,1.0 out of 5 stars,Reviewed in India on 17 November 2019
\n\n  It's super awesome thanks Huggies for making our life easier\n\n,5.0 out of 5 stars,Reviewed in India on 28 November 2019
\n\n  I booked Huggies Large 128 pack & order is eligible for Rs100 cash back through Visa signature. I paid Rs 1199/- through ICICI signature platinum card. Still I didn\u2019t receive Rs 100 cash back\n\n,4.0 out of 5 stars,Reviewed in India on 24 August 2019
\n\n  Not giving 5 star because. Rashes when long time use like every day.\n\n,4.0 out of 5 stars,Reviewed in India on 4 September 2018
\n\n  Kids loved it & nice fragrance...\n\n,5.0 out of 5 stars,Reviewed in India on 10 March 2020
\n\n  Very worst diaper brand ever experienced please don\u2019t buy it even if they give you free of cost\n\n,1.0 out of 5 stars,Reviewed in India on 27 April 2019
\n\n  Rashes after used\n\n,1.0 out of 5 stars,Reviewed in India on 22 December 2020
\n\n  Good product.\n\n,5.0 out of 5 stars,Reviewed in India on 20 November 2020
\n\n  ordered combo pack of 2 but received 1 insted of combo\n\n,1.0 out of 5 stars,Reviewed in India on 9 July 2020
"\n\n  Super soft and comfortable, however its shape nd size is not as good as other diapers\n\n",5.0 out of 5 stars,Reviewed in India on 22 May 2020
\n\n  The diaper gets wet in 3 to 4 hrs time...then leaks from behind ...Not good absorbent power\n\n,3.0 out of 5 stars,Reviewed in India on 11 January 2021
\n\n  Pathetic experience.worst possible product.can absorbe for maximum 2 hours.not even leak proof\n\n,1.0 out of 5 stars,Reviewed in India on 15 December 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 14 February 2020
"\n\n  Nice product but this time huggies very bad , leaking occurs\n\n",3.0 out of 5 stars,Reviewed in India on 2 March 2020
\n\n  Nice material\n\n,5.0 out of 5 stars,Reviewed in India on 16 January 2021
\n\n  Very good quality 100% premium quality than other products... thank you Amazon . Always I like to order in Amazon only...\n\n,5.0 out of 5 stars,Reviewed in India on 19 August 2019
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 26 November 2020
\n\n  Diapers is so worst not properly absorbing and very easy sponge are coming out.It leaks with 2 hours.\n\n,1.0 out of 5 stars,Reviewed in India on 3 January 2021
\n\n  Very poor absorb capacity from last 2 times.got momy poco in same price which is very good and worth.\n\n,1.0 out of 5 stars,Reviewed in India on 1 December 2019
"\n\n  Better than pampers in terms of softness and belt area, but pampers have slightly more absorbing capacity\n\n",4.0 out of 5 stars,Reviewed in India on 17 November 2020
\n\n  Good to softness\n\n,4.0 out of 5 stars,Reviewed in India on 18 September 2020
\n\n  huggies as assume wonderful for baby diapers on my wish its true and the product seema very intelligently made for baby smpothness...\n\n,4.0 out of 5 stars,Reviewed in India on 12 May 2018
\n\n  Wery nice\n\n,5.0 out of 5 stars,Reviewed in India on 8 February 2021
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 7 December 2020
\n\n  Amazing product...  super discount \U0001f60a\U0001f60a\U0001f60a\n\n,5.0 out of 5 stars,Reviewed in India on 30 March 2019
\n\n  Good product at reasonable price\n\n,5.0 out of 5 stars,Reviewed in India on 20 January 2020
\n\n  Very bad productVerh poor qualityDiapers leaks in 1 hour and brings rashes on my babyVery bad productPleease its a humble request to you dont buy this.\n\n,1.0 out of 5 stars,Reviewed in India on 21 November 2019
\n\n  Good diaper at competitive price.\n\n,5.0 out of 5 stars,Reviewed in India on 29 April 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 12 November 2020
\n\n  It's Duplicate ! Total Duplicate ! It's not even taking 2 hours and I need to replace with the new one !\n\n,1.0 out of 5 stars,Reviewed in India on 19 July 2020
\n\n  Good protection over 10 hours\n\n,4.0 out of 5 stars,Reviewed in India on 4 November 2019
\n\n  Good absorption ..\n\n,4.0 out of 5 stars,Reviewed in India on 12 February 2020
\n\n  I like this product and other products compare between this product is best onerate\n\n,5.0 out of 5 stars,Reviewed in India on 17 March 2021
\n\n  Very very poor quality .but when I buy from shop it's quality is excellent.i think offer products is poor quality.\n\n,1.0 out of 5 stars,Reviewed in India on 30 December 2020
\n\n  The diaper is soft with good absorption. It last a night without any leakage. Overall good.\n\n,5.0 out of 5 stars,Reviewed in India on 16 April 2021
\n\n  It\u2019s nice & soft but absorbency is little less than pampers\n\n,5.0 out of 5 stars,Reviewed in India on 1 June 2019
"\n\n  Very bad product. It is duplicate product ,leaks with in 2 hours. Refund me amazon.\n\n",1.0 out of 5 stars,Reviewed in India on 15 March 2018
\n\n  I ordered Combo pack of two i.e count of 92 Nos of Diapers but I received only 42 Nos . Kindly send me one more pack of diaper i.e 42 Nos\n\n,1.0 out of 5 stars,Reviewed in India on 21 July 2020
\n\n  Not Durable - doesn't retain liquid for more than 2-3 hours.Easy of use - just like any other brand.Material Qlty. - just like any other brand.Will be switching back to previous brand.\n\n,1.0 out of 5 stars,Reviewed in India on 12 January 2019
\n\n  Quality not as per expectation.. the absorbency is not that good and the worst part is the leak proofing... After every 2 hours the diaper need to be changed.. not happy at all with this product\n\n,1.0 out of 5 stars,Reviewed in India on 26 June 2019
\n\n  The product is nice but have to go for the pickup from the courier partner as he was not at all wiliing to deliver to my place... A nice product over all\n\n,5.0 out of 5 stars,Reviewed in India on 30 March 2015
\n\n  Size of pants are not large.. Small size pants in a packed named large.. Feeling cheated..\n\n,2.0 out of 5 stars,Reviewed in India on 26 June 2020
\n\n  Its a execellant product more than other dipers\n\n,5.0 out of 5 stars,Reviewed in India on 24 May 2019
